지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),습도(%),일조(hr),일사(MJ/m2),전운량(10분위)
106,동해,2025-04-21 01:00,9.2,,1.7,94,,,0
106,동해,2025-04-21 02:00,8.7,,.5,94,,,9
106,동해,2025-04-21 03:00,9.5,,1.6,95,,,10
106,동해,2025-04-21 04:00,9.5,,2.1,93,,,1
106,동해,2025-04-21 05:00,9.7,,1.9,94,,,2
106,동해,2025-04-21 06:00,8.6,,1.7,95,0,.01,0
106,동해,2025-04-21 07:00,10.4,,1.6,91,.5,.32,2
106,동해,2025-04-21 08:00,13.4,,1.1,73,1,1,2
106,동해,2025-04-21 09:00,16.5,,.6,66,1,1.8,1
106,동해,2025-04-21 10:00,17,,1.4,62,1,2.48,0
106,동해,2025-04-21 11:00,18.1,,6.8,46,1,3.02,0
106,동해,2025-04-21 12:00,19.4,,8,36,1,3.33,0
106,동해,2025-04-21 13:00,18,,9,46,1,3.39,0
106,동해,2025-04-21 14:00,15.6,,7.7,64,1,3.24,0
106,동해,2025-04-21 15:00,15.9,,5.5,63,1,2.85,0
106,동해,2025-04-21 16:00,16.5,,5.5,55,1,2.29,0
106,동해,2025-04-21 17:00,16.7,,2.5,58,1,1.61,0
106,동해,2025-04-21 18:00,15.1,,3.2,69,1,.88,0
106,동해,2025-04-21 19:00,13.8,,.7,73,.4,.2,0
106,동해,2025-04-21 20:00,12.9,,.3,77,0,0,0
106,동해,2025-04-21 21:00,12.3,,.7,81,,,5
106,동해,2025-04-21 22:00,12.1,,1.5,84,,,0
106,동해,2025-04-21 23:00,11.9,,.7,85,,,0
106,동해,2025-04-22 00:00,11.7,,.7,86,,,6
106,동해,2025-04-22 01:00,11.5,,.7,88,,,7
106,동해,2025-04-22 02:00,11.8,,2.5,87,,,7
106,동해,2025-04-22 03:00,11.7,,2.3,87,,,8
106,동해,2025-04-22 04:00,11.2,,.8,89,,,9
106,동해,2025-04-22 05:00,11.4,,.5,89,,,10
106,동해,2025-04-22 06:00,11.8,,.5,88,0,.01,10
106,동해,2025-04-22 07:00,11.9,,.6,89,0,.06,10
106,동해,2025-04-22 08:00,12.5,0,.7,89,0,.11,10
106,동해,2025-04-22 09:00,14.1,.5,2,94,0,.21,10
106,동해,2025-04-22 10:00,16,.7,1.3,94,0,.46,10
106,동해,2025-04-22 11:00,16.5,.4,1.4,94,0,.7,10
106,동해,2025-04-22 12:00,17,.1,.8,94,0,1.05,10
106,동해,2025-04-22 13:00,15.7,.4,2.6,93,0,.7,10
106,동해,2025-04-22 14:00,13,1,5.3,95,0,.41,10
106,동해,2025-04-22 15:00,12.6,.5,4.8,94,0,.64,10
106,동해,2025-04-22 16:00,11.5,2.3,4.5,96,0,.37,10
106,동해,2025-04-22 17:00,11.8,2,2.5,97,0,.23,10
106,동해,2025-04-22 18:00,11.5,.8,2.1,96,0,.13,10
106,동해,2025-04-22 19:00,11.1,1.2,2.7,97,0,.03,10
106,동해,2025-04-22 20:00,11.7,.2,3.3,94,0,0,10
106,동해,2025-04-22 21:00,11.3,.7,4.1,93,,,9
106,동해,2025-04-22 22:00,11.3,,3,90,,,10
106,동해,2025-04-22 23:00,11.3,.1,4.3,93,,,10
106,동해,2025-04-23 00:00,11.8,,3.2,87,,,10
106,동해,2025-04-23 01:00,11.1,,4.6,90,,,10
106,동해,2025-04-23 02:00,10.5,,4.1,88,,,10
106,동해,2025-04-23 03:00,10.3,,5.5,88,,,10
106,동해,2025-04-23 04:00,9.8,,3.8,87,,,10
106,동해,2025-04-23 05:00,9.6,,3.5,88,,,10
106,동해,2025-04-23 06:00,9.5,,4,87,0,0,10
106,동해,2025-04-23 07:00,9.7,,3.1,86,0,.1,10
106,동해,2025-04-23 08:00,9.8,,4.9,85,0,.4,10
106,동해,2025-04-23 09:00,9.6,,4.4,85,0,.26,10
106,동해,2025-04-23 10:00,10,,4.2,83,0,.66,10
106,동해,2025-04-23 11:00,10.5,,5.8,82,0,.76,10
106,동해,2025-04-23 12:00,11.7,,4.9,76,.1,2.21,10
106,동해,2025-04-23 13:00,12,,2.7,75,.2,2.11,10
106,동해,2025-04-23 14:00,11.8,,3.6,72,0,1.71,9
106,동해,2025-04-23 15:00,12.1,,3.2,73,.3,1.87,8
106,동해,2025-04-23 16:00,11.7,,2.2,74,.7,1.79,7
106,동해,2025-04-23 17:00,11.4,,2.1,77,.8,1.44,6
106,동해,2025-04-23 18:00,10.7,,1.3,79,.4,.59,7
106,동해,2025-04-23 19:00,9.7,,1.3,85,0,.19,4
106,동해,2025-04-23 20:00,9.2,,1.3,89,0,0,3
106,동해,2025-04-23 21:00,8.5,,1.5,92,,,0
106,동해,2025-04-23 22:00,8.1,,1.7,94,,,0
106,동해,2025-04-23 23:00,8.7,,1.4,92,,,10
106,동해,2025-04-24 00:00,8.3,,1.3,94,,,2
106,동해,2025-04-24 01:00,7.9,,1.4,95,,,2
106,동해,2025-04-24 02:00,7.8,,1.7,97,,,0
106,동해,2025-04-24 03:00,7.6,,1.9,97,,,0
106,동해,2025-04-24 04:00,6.8,,1,97,,,0
106,동해,2025-04-24 05:00,6.2,,.8,98,,,0
106,동해,2025-04-24 06:00,6.7,,1.4,98,0,.02,0
106,동해,2025-04-24 07:00,8.5,,1,97,.3,.35,8
106,동해,2025-04-24 08:00,11.3,,1,84,.4,.8,9
106,동해,2025-04-24 09:00,12.5,,.9,80,.5,1.28,8
106,동해,2025-04-24 10:00,13.9,,1.3,77,1,1.93,7
106,동해,2025-04-24 11:00,17.8,,1,69,1,2.77,6
106,동해,2025-04-24 12:00,17.4,,2,63,1,3.15,7
106,동해,2025-04-24 13:00,18.6,,4.7,57,1,3.01,7
106,동해,2025-04-24 14:00,18.7,,2.1,61,1,2.7,8
106,동해,2025-04-24 15:00,19.7,,2.8,53,1,2.55,7
106,동해,2025-04-24 16:00,23.9,,4.4,32,1,2.44,7
106,동해,2025-04-24 17:00,25.5,,4.9,22,1,1.84,7
106,동해,2025-04-24 18:00,23.2,,6.5,25,1,1.11,6
106,동해,2025-04-24 19:00,21.2,,5.1,27,.5,.3,6
106,동해,2025-04-24 20:00,19.6,,5.7,24,0,.01,7
106,동해,2025-04-24 21:00,18,,3.7,28,,,7
106,동해,2025-04-24 22:00,16.8,,4.7,29,,,9
106,동해,2025-04-24 23:00,15.3,,3.7,27,,,9
106,동해,2025-04-25 00:00,14.1,,4.2,23,,,6
106,동해,2025-04-25 01:00,13.3,,5,23,,,0
106,동해,2025-04-25 02:00,12.9,,4.7,23,,,6
106,동해,2025-04-25 03:00,12.8,,4.6,22,,,6
106,동해,2025-04-25 04:00,12.1,,3.9,21,,,6
106,동해,2025-04-25 05:00,11.5,,4.2,23,,,4
106,동해,2025-04-25 06:00,11.3,,2.6,22,0,.01,0
106,동해,2025-04-25 07:00,12.6,,2.2,21,.5,.34,0
106,동해,2025-04-25 08:00,14.7,,2.3,19,1,1.13,0
106,동해,2025-04-25 09:00,15.9,,4.3,16,1,1.89,0
106,동해,2025-04-25 10:00,17.4,,3.8,15,1,2.52,0
106,동해,2025-04-25 11:00,16,,4.3,33,1,3,0
106,동해,2025-04-25 12:00,16,,3.7,39,1,3.36,0
106,동해,2025-04-25 13:00,16.2,,3.8,39,1,3.46,0
106,동해,2025-04-25 14:00,16.2,,3.9,41,1,3.3,0
106,동해,2025-04-25 15:00,15.4,,3.8,44,1,2.92,0
106,동해,2025-04-25 16:00,14.8,,4.4,49,1,2.34,0
106,동해,2025-04-25 17:00,14.2,,4.1,57,1,1.61,0
106,동해,2025-04-25 18:00,13.4,,2.5,63,1,.87,0
106,동해,2025-04-25 19:00,12.1,,.7,67,.5,.22,0
106,동해,2025-04-25 20:00,12,,2.6,53,0,0,0
106,동해,2025-04-25 21:00,14.1,,3.3,29,,,0
106,동해,2025-04-25 22:00,14,,4,26,,,0
106,동해,2025-04-25 23:00,13.3,,2.8,24,,,0
106,동해,2025-04-26 00:00,12.7,,3.2,25,,,0
106,동해,2025-04-26 01:00,13,,4.9,23,,,0
106,동해,2025-04-26 02:00,12.6,,3.9,22,,,0
106,동해,2025-04-26 03:00,12.7,,4.7,21,,,0
106,동해,2025-04-26 04:00,13.1,,5,20,,,0
106,동해,2025-04-26 05:00,13.1,,5.7,19,,,0
106,동해,2025-04-26 06:00,13.2,,5.4,16,0,.01,0
106,동해,2025-04-26 07:00,15,,5.6,15,.6,.37,0
106,동해,2025-04-26 08:00,17.2,,4.8,13,1,1.22,0
106,동해,2025-04-26 09:00,18.8,,2.2,20,1,1.82,0
106,동해,2025-04-26 10:00,20.9,,1.9,16,1,2.55,0
106,동해,2025-04-26 11:00,18.8,,4.1,25,1,3.06,0
106,동해,2025-04-26 12:00,18.4,,4.8,27,1,3.38,0
106,동해,2025-04-26 13:00,17.8,,3.6,40,1,3.5,0
106,동해,2025-04-26 14:00,18.2,,4.8,32,1,3.33,0
106,동해,2025-04-26 15:00,18,,3.6,46,1,2.97,0
106,동해,2025-04-26 16:00,18.2,,2,51,1,2.4,0
106,동해,2025-04-26 17:00,18.9,,1.7,44,1,1.7,0
106,동해,2025-04-26 18:00,19.6,,2.5,37,1,.91,0
106,동해,2025-04-26 19:00,21.3,,3.2,32,.5,.22,0
106,동해,2025-04-26 20:00,20.3,,1.7,34,0,0,0
106,동해,2025-04-26 21:00,19.1,,1.3,37,,,0
106,동해,2025-04-26 22:00,19.1,,1.2,37,,,0
106,동해,2025-04-26 23:00,19,,2.1,38,,,0
106,동해,2025-04-27 00:00,18.9,,2.7,38,,,0
106,동해,2025-04-27 01:00,16.3,,2.4,52,,,0
106,동해,2025-04-27 02:00,16.7,,1.2,40,,,0
106,동해,2025-04-27 03:00,18.8,,3.3,24,,,7
106,동해,2025-04-27 04:00,18.9,,2.7,20,,,10
106,동해,2025-04-27 05:00,20,,8,15,,,10
106,동해,2025-04-27 06:00,20,,5.2,15,0,.01,10
106,동해,2025-04-27 07:00,21,,8.2,13,0,.08,10
106,동해,2025-04-27 08:00,20.5,,10.8,13,0,.21,9
106,동해,2025-04-27 09:00,20.4,,8.4,16,0,.37,9
106,동해,2025-04-27 10:00,21,,9.4,16,0,.38,9
106,동해,2025-04-27 11:00,22,,4.2,18,0,.65,9
106,동해,2025-04-27 12:00,24,,1.5,18,.1,1.25,8
106,동해,2025-04-27 13:00,25.4,,3.2,16,.3,1.69,8
106,동해,2025-04-27 14:00,26.7,,4.3,14,1,3.11,7
106,동해,2025-04-27 15:00,25.6,,3.9,16,.7,2.06,8
106,동해,2025-04-27 16:00,25.8,,5.2,15,.9,2.25,8
106,동해,2025-04-27 17:00,25,,3.7,17,.9,1.27,8
106,동해,2025-04-27 18:00,23.4,,3.1,17,.2,.62,8
106,동해,2025-04-27 19:00,22.4,,2.2,18,0,.17,8
106,동해,2025-04-27 20:00,21,,2.2,20,0,0,8
106,동해,2025-04-27 21:00,20.9,,3.1,19,,,9
106,동해,2025-04-27 22:00,19.8,,2.8,20,,,10
106,동해,2025-04-27 23:00,19.3,,3.8,18,,,10
106,동해,2025-04-28 00:00,18.9,,5.4,17,,,10
106,동해,2025-04-28 01:00,18.6,,4.9,17,,,10
106,동해,2025-04-28 02:00,18.4,,5,17,,,10
106,동해,2025-04-28 03:00,18,,5.7,16,,,10
106,동해,2025-04-28 04:00,17.6,,5.5,18,,,10
106,동해,2025-04-28 05:00,16.7,,4,23,,,9
106,동해,2025-04-28 06:00,16.6,,4.6,30,0,.01,7
106,동해,2025-04-28 07:00,16.9,,3.8,29,0,.23,6
106,동해,2025-04-28 08:00,18.9,,3.1,26,1,1.18,0
106,동해,2025-04-28 09:00,20,,4.3,28,1,1.93,0
106,동해,2025-04-28 10:00,16.1,,5.2,61,1,2.58,0
106,동해,2025-04-28 11:00,16.3,,2,61,1,3.05,0
106,동해,2025-04-28 12:00,16.2,,2.9,65,1,3.41,2
106,동해,2025-04-28 13:00,16.2,,3.6,60,1,3.35,5
106,동해,2025-04-28 14:00,16.6,,2.1,62,1,3.28,5
106,동해,2025-04-28 15:00,15.7,,1.7,65,.8,2.18,5
106,동해,2025-04-28 16:00,15.5,,4.1,68,.6,1.53,7
106,동해,2025-04-28 17:00,17.2,,4.8,36,1,1.59,3
106,동해,2025-04-28 18:00,16,,3.7,28,.8,.87,6
106,동해,2025-04-28 19:00,14.2,,3.3,36,.3,.21,6
106,동해,2025-04-28 20:00,11,,7.6,80,0,0,4
106,동해,2025-04-28 21:00,10.2,,5,74,,,0
106,동해,2025-04-28 22:00,9.5,,3.2,69,,,0
106,동해,2025-04-28 23:00,8.4,,2,73,,,0
106,동해,2025-04-29 00:00,7.2,,1.6,72,,,0
106,동해,2025-04-29 01:00,6.3,,1.4,78,,,0
106,동해,2025-04-29 02:00,5.9,,2.2,77,,,0
106,동해,2025-04-29 03:00,5.6,,2.6,73,,,0
106,동해,2025-04-29 04:00,5.5,,2.6,68,,,0
106,동해,2025-04-29 05:00,5.8,,2.6,64,,,0
106,동해,2025-04-29 06:00,6,,2.3,61,0,.02,0
106,동해,2025-04-29 07:00,8.7,,1.9,52,.6,.39,0
106,동해,2025-04-29 08:00,12.5,,2.2,41,1,1.16,0
106,동해,2025-04-29 09:00,16,,1.8,29,1,1.91,0
106,동해,2025-04-29 10:00,16.1,,2.8,43,1,2.59,0
106,동해,2025-04-29 11:00,16.5,,3.1,34,1,3.11,0
106,동해,2025-04-29 12:00,15.8,,3.7,48,1,3.42,0
106,동해,2025-04-29 13:00,15.9,,3.8,50,1,3.49,0
106,동해,2025-04-29 14:00,16,,5.3,35,1,3.34,0
106,동해,2025-04-29 15:00,16.3,,5.6,31,1,2.98,0
106,동해,2025-04-29 16:00,16.7,,4.9,32,1,2.43,0
106,동해,2025-04-29 17:00,15.2,,6.2,41,1,1.72,0
106,동해,2025-04-29 18:00,15.3,,3.1,43,1,.91,0
106,동해,2025-04-29 19:00,13.7,,1,59,.5,.24,0
106,동해,2025-04-29 20:00,12.1,,.3,69,0,0,0
106,동해,2025-04-29 21:00,11.2,,1.4,61,,,0
106,동해,2025-04-29 22:00,10,,1.6,63,,,0
106,동해,2025-04-29 23:00,10,,1.8,60,,,0
106,동해,2025-04-30 00:00,10.3,,1.8,60,,,4
106,동해,2025-04-30 01:00,11.7,,1.5,53,,,4
106,동해,2025-04-30 02:00,11.1,,1.9,54,,,3
106,동해,2025-04-30 03:00,12.8,,1.6,47,,,0
106,동해,2025-04-30 04:00,14.2,,.9,41,,,4
106,동해,2025-04-30 05:00,13.6,,1.1,43,,,0
106,동해,2025-04-30 06:00,12.8,,1.4,49,0,.02,0
106,동해,2025-04-30 07:00,15.4,,1.8,44,.6,.39,0
106,동해,2025-04-30 08:00,19.7,,1.5,33,1,1.1,6
106,동해,2025-04-30 09:00,20.4,,1.8,34,1,1.72,4
106,동해,2025-04-30 10:00,19.8,,1.7,38,1,2.6,0
106,동해,2025-04-30 11:00,20.6,,1.6,45,1,3.09,0
106,동해,2025-04-30 12:00,22,,1.7,41,1,3.39,0
106,동해,2025-04-30 13:00,24.6,,2.9,28,1,3.41,7
106,동해,2025-04-30 14:00,23.5,,5.9,28,1,2.97,7
106,동해,2025-04-30 15:00,19.5,,2.6,55,1,2.48,5
106,동해,2025-04-30 16:00,19.5,,1.2,59,1,2.17,0
106,동해,2025-04-30 17:00,18.7,,1.3,55,1,1.77,0
106,동해,2025-04-30 18:00,17.9,,2.2,57,1,.96,0
106,동해,2025-04-30 19:00,16.9,,1.1,61,.5,.27,0
106,동해,2025-04-30 20:00,17.6,,2,58,0,0,0
106,동해,2025-04-30 21:00,16.4,,1.7,55,,,0
106,동해,2025-04-30 22:00,16.7,,2.3,48,,,4
106,동해,2025-04-30 23:00,16.5,,2.7,47,,,6
106,동해,2025-05-01 00:00,17,,2.7,43,,,6
106,동해,2025-05-01 01:00,18.3,,3.1,35,,,0
106,동해,2025-05-01 02:00,17.8,,3.3,35,,,4
106,동해,2025-05-01 03:00,17.8,,1.8,30,,,0
106,동해,2025-05-01 04:00,17.8,,3.3,23,,,0
106,동해,2025-05-01 05:00,16.2,,1.5,25,,,0
106,동해,2025-05-01 06:00,18.1,,1.9,19,0,.02,0
106,동해,2025-05-01 07:00,18.7,,1.7,23,.6,.44,0
106,동해,2025-05-01 08:00,21.9,,3.5,19,1,1.27,8
106,동해,2025-05-01 09:00,22.6,,4.2,33,1,1.67,8
106,동해,2025-05-01 10:00,23.4,,4.8,36,1,2.06,7
106,동해,2025-05-01 11:00,22.9,,4.2,39,.6,1.86,9
106,동해,2025-05-01 12:00,22.8,,3,44,0,1.26,9
106,동해,2025-05-01 13:00,24.1,,4.8,38,0,1.32,10
106,동해,2025-05-01 14:00,21.4,0,4.1,51,0,.51,9
106,동해,2025-05-01 15:00,19.8,0,1.7,60,0,.44,10
106,동해,2025-05-01 16:00,20.5,0,3.1,57,0,.5,10
106,동해,2025-05-01 17:00,18.6,0,2.4,65,0,.17,10
106,동해,2025-05-01 18:00,17.7,0,5.1,62,0,.12,10
106,동해,2025-05-01 19:00,16.6,0,2.4,66,0,.01,10
106,동해,2025-05-01 20:00,15.3,,.8,79,0,0,10
106,동해,2025-05-01 21:00,15.8,,2.9,70,,,10
106,동해,2025-05-01 22:00,14.9,,.9,75,,,10
106,동해,2025-05-01 23:00,14.6,,1.9,77,,,10
106,동해,2025-05-02 00:00,13.9,,1.3,79,,,10
106,동해,2025-05-02 01:00,16.1,,2.8,53,,,10
106,동해,2025-05-02 02:00,14.9,,4.1,42,,,0
106,동해,2025-05-02 03:00,14,,5.5,45,,,0
106,동해,2025-05-02 04:00,13.5,,8.1,44,,,0
106,동해,2025-05-02 05:00,13.6,,6.6,43,,,0
106,동해,2025-05-02 06:00,13,,4.5,45,0,.02,0
106,동해,2025-05-02 07:00,14,,4.1,43,.7,.45,0
106,동해,2025-05-02 08:00,15.2,,4.6,41,1,1.28,0
106,동해,2025-05-02 09:00,16.9,,3.3,37,1,2.03,0
106,동해,2025-05-02 10:00,17.9,,4.1,34,1,2.7,0
106,동해,2025-05-02 11:00,17.1,,4.9,45,1,3.21,0
106,동해,2025-05-02 12:00,16.8,,6.7,47,1,3.5,2
106,동해,2025-05-02 13:00,17.1,,5.5,50,1,3.55,4
106,동해,2025-05-02 14:00,16.6,,7.9,43,1,3.29,5
106,동해,2025-05-02 15:00,16.4,,5.8,45,1,2.53,8
106,동해,2025-05-02 16:00,15.7,,2.1,59,1,2.15,4
106,동해,2025-05-02 17:00,14.3,,3,60,1,1.73,3
106,동해,2025-05-02 18:00,14.5,,2.2,44,1,.97,3
106,동해,2025-05-02 19:00,13.3,,1.6,48,.5,.27,3
106,동해,2025-05-02 20:00,11.7,,1.4,52,0,0,3
106,동해,2025-05-02 21:00,10.9,,1.2,51,,,5
106,동해,2025-05-02 22:00,9.9,,1.5,63,,,8
106,동해,2025-05-02 23:00,10.9,,1.6,60,,,10
106,동해,2025-05-03 00:00,11.1,,1.6,60,,,10
106,동해,2025-05-03 01:00,11.5,,1.9,61,,,10
106,동해,2025-05-03 02:00,12.4,,1.3,56,,,10
106,동해,2025-05-03 03:00,13.1,,.7,56,,,10
106,동해,2025-05-03 04:00,14.4,,2.3,42,,,10
106,동해,2025-05-03 05:00,13.2,0,4,56,,,10
106,동해,2025-05-03 06:00,11.7,.2,3.9,73,0,0,10
106,동해,2025-05-03 07:00,10.7,.5,2.6,84,0,.03,10
106,동해,2025-05-03 08:00,10.7,.8,1.9,89,0,.18,10
106,동해,2025-05-03 09:00,10.7,.2,1.1,87,0,.16,10
106,동해,2025-05-03 10:00,10.7,.1,0,90,0,.12,10
106,동해,2025-05-03 11:00,11.1,.3,.6,89,0,.13,10
106,동해,2025-05-03 12:00,12.4,0,1.6,76,0,.44,10
106,동해,2025-05-03 13:00,13.7,0,2.3,73,.1,1.36,8
106,동해,2025-05-03 14:00,16.1,,5.3,58,.2,1.64,8
106,동해,2025-05-03 15:00,16.9,,4.5,51,1,3.17,4
106,동해,2025-05-03 16:00,16.6,,4.3,48,.9,2.49,4
106,동해,2025-05-03 17:00,15,,4.5,54,.3,.94,5
106,동해,2025-05-03 18:00,14.6,,3.7,54,.5,.58,2
106,동해,2025-05-03 19:00,13.9,,4,51,.4,.22,0
106,동해,2025-05-03 20:00,13.6,,4.3,53,0,.01,0
106,동해,2025-05-03 21:00,12.9,,2,54,,,1
106,동해,2025-05-03 22:00,13.5,,3.3,49,,,0
106,동해,2025-05-03 23:00,13.3,,3.6,49,,,0
106,동해,2025-05-04 00:00,13.7,,4.9,50,,,0
106,동해,2025-05-04 01:00,13.6,,4.9,49,,,0
106,동해,2025-05-04 02:00,13.7,,8.1,49,,,0
106,동해,2025-05-04 03:00,13.4,,4.5,44,,,0
106,동해,2025-05-04 04:00,12.9,,5.2,42,,,0
106,동해,2025-05-04 05:00,12.5,,4.9,45,,,0
106,동해,2025-05-04 06:00,12.8,,4.9,45,0,.03,0
106,동해,2025-05-04 07:00,14.3,,5.8,43,.7,.46,0
106,동해,2025-05-04 08:00,15.6,,5.6,39,1,1.27,0
106,동해,2025-05-04 09:00,18.5,,4.2,26,1,2.05,0
106,동해,2025-05-04 10:00,19.8,,7.2,17,1,2.72,6
106,동해,2025-05-04 11:00,21.5,,3.3,19,1,2.82,7
106,동해,2025-05-04 12:00,22.4,,5.1,16,1,2.86,3
106,동해,2025-05-04 13:00,23.2,,5.8,15,1,3.54,0
106,동해,2025-05-04 14:00,22.9,,6.1,16,1,3.45,0
106,동해,2025-05-04 15:00,22.8,,6.1,19,1,3.06,0
106,동해,2025-05-04 16:00,23.1,,5.5,16,1,2.5,0
106,동해,2025-05-04 17:00,22.4,,6.5,14,1,1.81,0
106,동해,2025-05-04 18:00,21.5,,4.7,15,1,1.05,0
106,동해,2025-05-04 19:00,19.3,,3.8,19,.6,.31,0
106,동해,2025-05-04 20:00,18.4,,2.9,20,0,0,0
106,동해,2025-05-04 21:00,16.2,,5,39,,,0
106,동해,2025-05-04 22:00,13.5,,4.1,55,,,0
106,동해,2025-05-04 23:00,12.5,,1.5,54,,,0
106,동해,2025-05-05 00:00,10.7,,2.2,57,,,0
106,동해,2025-05-05 01:00,9.8,,2.2,60,,,2
106,동해,2025-05-05 02:00,9.4,,2.2,63,,,0
106,동해,2025-05-05 03:00,8.9,,2.6,62,,,5
106,동해,2025-05-05 04:00,8.4,,2.9,62,,,7
106,동해,2025-05-05 05:00,7.2,,2.2,67,,,5
106,동해,2025-05-05 06:00,8,,2.2,66,0,.03,8
106,동해,2025-05-05 07:00,10.4,,1.8,57,.1,.31,8
106,동해,2025-05-05 08:00,13.9,,1.3,48,.5,.98,10
106,동해,2025-05-05 09:00,16.1,,.8,49,.1,1.18,9
106,동해,2025-05-05 10:00,15.8,,1.3,47,.4,1.61,9
106,동해,2025-05-05 11:00,14.9,,4.7,45,.1,1.71,9
106,동해,2025-05-05 12:00,16.2,,4,50,.5,2.51,8
106,동해,2025-05-05 13:00,14.7,,4,64,.4,2.24,10
106,동해,2025-05-05 14:00,14.6,,4.1,67,0,1.3,9
106,동해,2025-05-05 15:00,14,,3.8,64,0,.97,10
106,동해,2025-05-05 16:00,14.3,,2.2,64,0,.5,10
106,동해,2025-05-05 17:00,14.1,,1.3,66,0,.3,10
106,동해,2025-05-05 18:00,13.8,,3.6,69,0,.11,10
106,동해,2025-05-05 19:00,13.1,0,3.7,75,0,.04,10
106,동해,2025-05-05 20:00,13,0,3.5,73,0,0,10
106,동해,2025-05-05 21:00,12.9,,2.3,71,,,10
106,동해,2025-05-05 22:00,12.4,,.8,71,,,10
106,동해,2025-05-05 23:00,11.7,,1.5,77,,,7
106,동해,2025-05-06 00:00,11.8,,1.3,78,,,9
106,동해,2025-05-06 01:00,11.1,,.6,80,,,7
106,동해,2025-05-06 02:00,9.7,,1.6,86,,,0
106,동해,2025-05-06 03:00,9.7,,1.8,84,,,8
106,동해,2025-05-06 04:00,9.7,,1.9,81,,,9
106,동해,2025-05-06 05:00,9.6,,1.7,81,,,9
106,동해,2025-05-06 06:00,9.9,,1,80,0,.02,9
106,동해,2025-05-06 07:00,11,,1.4,76,0,.3,7
106,동해,2025-05-06 08:00,13.7,,.8,65,.3,.83,8
106,동해,2025-05-06 09:00,13.9,,2.2,62,.4,1.43,9
106,동해,2025-05-06 10:00,14.1,,3.3,58,0,1.3,9
106,동해,2025-05-06 11:00,15,,2.4,58,.1,1.84,9
106,동해,2025-05-06 12:00,15.1,,3.3,63,.2,2.28,9
106,동해,2025-05-06 13:00,15.5,,3,68,.2,2.12,9
106,동해,2025-05-06 14:00,15.5,,4.5,65,.1,1.97,9
106,동해,2025-05-06 15:00,14.3,,4.9,72,0,1.19,10
106,동해,2025-05-06 16:00,14,,4.7,75,0,.87,10
106,동해,2025-05-06 17:00,13.8,,4.1,77,0,.92,8
106,동해,2025-05-06 18:00,13.1,,3.8,80,0,.4,10
106,동해,2025-05-06 19:00,12.4,,1.9,85,0,.11,9
106,동해,2025-05-06 20:00,11.1,,1.3,90,0,.01,7
106,동해,2025-05-06 21:00,10.6,,1.3,88,,,1
106,동해,2025-05-06 22:00,9.6,,1.5,90,,,0
106,동해,2025-05-06 23:00,9.3,,1.7,92,,,0
106,동해,2025-05-07 00:00,8.5,,2,94,,,0
106,동해,2025-05-07 01:00,8.2,,2.8,91,,,0
106,동해,2025-05-07 02:00,7.5,,3.1,91,,,0
106,동해,2025-05-07 03:00,6.9,,2.7,91,,,0
106,동해,2025-05-07 04:00,6.5,,2.2,91,,,7
106,동해,2025-05-07 05:00,6.5,,2.3,91,,,0
106,동해,2025-05-07 06:00,6.8,,2.4,87,0,.03,0
106,동해,2025-05-07 07:00,9.9,,1.1,77,.7,.5,3
106,동해,2025-05-07 08:00,14.3,,1.1,61,1,1.2,5
106,동해,2025-05-07 09:00,15.4,,1.9,68,1,2,3
106,동해,2025-05-07 10:00,15.7,,1.8,69,1,2.66,4
106,동해,2025-05-07 11:00,14.5,,2,74,1,2.85,3
106,동해,2025-05-07 12:00,16,,3.6,65,1,3.36,5
106,동해,2025-05-07 13:00,16,,3.8,70,.9,3.34,3
106,동해,2025-05-07 14:00,16.6,,3.5,66,1,3.15,7
106,동해,2025-05-07 15:00,16.3,,3.7,67,1,2.43,2
106,동해,2025-05-07 16:00,16.5,,3.6,67,1,2.42,3
106,동해,2025-05-07 17:00,15.8,,2.8,68,1,1.61,5
106,동해,2025-05-07 18:00,15.4,,1.4,68,.1,.42,7
106,동해,2025-05-07 19:00,15.3,,.8,69,.3,.27,5
106,동해,2025-05-07 20:00,13.9,,1,60,0,.01,3
106,동해,2025-05-07 21:00,12.7,,1.9,63,,,4
106,동해,2025-05-07 22:00,11.7,,2.8,65,,,0
106,동해,2025-05-07 23:00,11.8,,2.3,64,,,0
106,동해,2025-05-08 00:00,10.7,,3,70,,,0
106,동해,2025-05-08 01:00,11.2,,2.7,68,,,0
106,동해,2025-05-08 02:00,11,,2.4,69,,,0
106,동해,2025-05-08 03:00,11.3,,2.7,69,,,0
106,동해,2025-05-08 04:00,11.7,,2.3,68,,,0
106,동해,2025-05-08 05:00,11.6,,2.4,69,,,6
106,동해,2025-05-08 06:00,12.2,,2.6,67,0,.04,0
106,동해,2025-05-08 07:00,15,,1,59,.7,.48,0
106,동해,2025-05-08 08:00,17.8,,1.5,51,1,1.25,0
106,동해,2025-05-08 09:00,20.1,,1,45,1,1.99,0
106,동해,2025-05-08 10:00,18.2,,2.6,53,1,2.67,0
106,동해,2025-05-08 11:00,18.3,,2.6,52,1,2.92,7
106,동해,2025-05-08 12:00,19.8,,2.3,42,1,2.95,7
106,동해,2025-05-08 13:00,18.1,,3,65,1,3.38,0
106,동해,2025-05-08 14:00,17.9,,3.9,69,1,3.23,4
106,동해,2025-05-08 15:00,17,,6.4,75,1,2.88,5
